"","lat","lon","sample_name","qc_filtered","observations_deblur_100bp","ph","study_id","elevation_m","sample_scientific_name","env_biome","env_feature","env_material","envo_biome_0","envo_biome_1","envo_biome_2","envo_biome_3","envo_biome_4","adiv_observed_otus","adiv_chao1","adiv_shannon","adiv_faith_pd","unique_id","subtype","raster_value","adiv_richness_new","adiv_chao1_new","adiv_shannon_new","value"
"163",45.04,-123.89,"1031.CHRA3",TRUE,34835,3.6,"study 1031",322,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",692,1064.09259259259,7.88537657863712,58.110035658297,"soil 45.04 -123.89 study 1031","coniferous",28711,454,784,5.31120683184424,5.31120683184424
"164",44.23,-122.19,"1031.HJDF2",TRUE,51154,5,"study 1031",662,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",813,1451.63333333333,7.92051665184739,67.4662411605701,"soil 44.23 -122.19 study 1031","coniferous",29861,519,985.53164556962,5.39017560108661,5.39017560108661
"165",44.23,-122.16,"1031.HJDF3",TRUE,64951,5,"study 1031",760,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",788,1334.28346456693,7.89737605427979,67.329118042233,"soil 44.23 -122.16 study 1031","coniferous",26922,475,878.918918918919,5.29166467043868,5.29166467043868
"166",45.05,-123.9,"1031.CHDF1",TRUE,34174,4.1,"study 1031",286,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",771,1339.18260869565,7.88100303005218,62.824356855231,"soil 45.05 -123.9 study 1031","coniferous",30069,474,805.769230769231,5.30329727359086,5.30329727359086
"167",44.23,-122.19,"1031.HJRA2",TRUE,59772,5.1,"study 1031",665,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",854,1368.10256410256,8.08668284288935,68.326301725725,"soil 44.23 -122.19 study 1031","coniferous",29861,527,985.655172413793,5.40361906465895,5.40361906465895
"168",45.04,-123.89,"1031.CHDF2",TRUE,47716,4.1,"study 1031",311,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",747,1234.81578947368,7.84257456275861,57.912101218539,"soil 45.04 -123.89 study 1031","coniferous",28711,463,783.060240963855,5.20499881186464,5.20499881186464
"169",44.23,-122.16,"1031.HJRA3",TRUE,55329,5.1,"study 1031",758,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",882,1503.1958041958,8.13735593788418,71.00356716261,"soil 44.23 -122.16 study 1031","coniferous",26922,541,939.456310679612,5.44087818917993,5.44087818917993
"170",45.04,-123.89,"1031.CHDF3",TRUE,49506,4.1,"study 1031",313,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",586,934.045454545454,7.38529944252615,52.125293147569,"soil 45.04 -123.89 study 1031","coniferous",28711,390,648.5,5.00410285331571,5.00410285331571
"171",44.23,-122.19,"1031.HJDF.1",TRUE,63793,5,"study 1031",641,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",755,1500.79439252336,7.24954387000998,64.130582809786,"soil 44.23 -122.19 study 1031","coniferous",29861,440,882.477611940299,4.88930521267293,4.88930521267293
"172",45.05,-123.89,"1031.CHRA2",TRUE,39765,3.6,"study 1031",305,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",689,1034.14150943396,7.87130306101925,58.641253592907,"soil 45.05 -123.89 study 1031","coniferous",29799,443,678.076923076923,5.32231544121166,5.32231544121166
"173",44.23,-122.19,"1031.HJRA.1",TRUE,54790,5.1,"study 1031",637,"soil metagenome","coniferous forest biome","forest soil","soil","biome","terrestrial biome","forest biome","coniferous forest biome","",876,1497.01973684211,7.98932789680199,68.653922785406,"soil 44.23 -122.19 study 1031","coniferous",29861,530,960.663043478261,5.42438641024079,5.42438641024079
"174",50.85,-120.42,"1037.IDF1.OM2C0.MIN",TRUE,62152,NA,"study 1037",1150,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",833,1513.8828125,7.90069495459875,69.678298075679,"soil 50.85 -120.42 study 1037","grassland",22496,495,995.769230769231,5.22563703428841,5.22563703428841
"175",50.85,-120.42,"1037.IDF1.OM2C0.ORG",TRUE,67890,NA,"study 1037",1150,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",960,1579.10256410256,8.40369085548872,73.389051145254,"soil 50.85 -120.42 study 1037","grassland",22496,609,1067.20909090909,5.65462372331216,5.65462372331216
"176",50.85,-120.42,"1037.IDF1.REF.MIN",TRUE,59997,NA,"study 1037",1150,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",770,1287.79069767442,7.49556051070608,66.724101488306,"soil 50.85 -120.42 study 1037","grassland",22496,489,906.413793103448,5.05808356732397,5.05808356732397
"177",50.85,-120.42,"1037.IDF1.REF.ORG",TRUE,51999,NA,"study 1037",1150,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",654,991.04854368932,7.26075603187019,48.2168362935161,"soil 50.85 -120.42 study 1037","grassland",22496,454,735.284090909091,4.94598818431533,4.94598818431533
"178",50.93,-120.3,"1037.IDF2.OM2C0.MIN",TRUE,58824,NA,"study 1037",1180,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",835,1529.08088235294,7.77397690533997,75.3120216655471,"soil 50.93 -120.3 study 1037","grassland",26334,530,1068.27058823529,5.28325956645602,5.28325956645602
"179",50.93,-120.3,"1037.IDF2.OM2C0.ORG",TRUE,60345,NA,"study 1037",1180,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",916,1449.03870967742,8.38655292601787,65.858492616033,"soil 50.93 -120.3 study 1037","grassland",26334,589,1048.26168224299,5.62144924266587,5.62144924266587
"180",50.93,-120.3,"1037.IDF2.REF.MIN",TRUE,67750,NA,"study 1037",1180,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",793,1348.11811023622,7.75113954133797,64.752184652715,"soil 50.93 -120.3 study 1037","grassland",26334,478,863.682926829268,5.20119302378103,5.20119302378103
"181",50.93,-120.3,"1037.IDF2.REF.ORG",TRUE,67143,NA,"study 1037",1180,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",891,1478.72483221477,8.23244436458207,64.9627610709111,"soil 50.93 -120.3 study 1037","grassland",26334,545,956.666666666667,5.49864619687492,5.49864619687492
"182",50.9,-120.35,"1037.IDF3.OM2C0.MIN",TRUE,68893,NA,"study 1037",1075,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",891,1665.17910447761,8.03057996764381,79.7307878705421,"soil 50.9 -120.35 study 1037","grassland",24353,568,1160.23333333333,5.46203150300507,5.46203150300507
"183",50.9,-120.35,"1037.IDF3.OM2C0.ORG",TRUE,39188,NA,"study 1037",1075,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",809,1278.30714285714,7.89025864393733,57.639386840939,"soil 50.9 -120.35 study 1037","grassland",24353,528,922.978723404255,5.32558517826809,5.32558517826809
"184",50.9,-120.35,"1037.IDF3.REF.MIN",TRUE,71190,NA,"study 1037",1075,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",857,1748.00840336134,7.76797359772765,73.609079454663,"soil 50.9 -120.35 study 1037","grassland",24353,509,1095.04166666667,5.24699217757306,5.24699217757306
"185",50.9,-120.35,"1037.IDF3.REF.ORG",TRUE,52801,NA,"study 1037",1075,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",818,1254.87769784173,8.12380009722524,58.8993506915771,"soil 50.9 -120.35 study 1037","grassland",24353,564,1103.67073170732,5.55117927008553,5.55117927008553
"186",54.37,-122.62,"1037.SBS1.OM2C0.MIN",TRUE,59355,NA,"study 1037",780,"soil metagenome","temperate coniferous forest biome","podzol","soil","biome","terrestrial biome","forest biome","coniferous forest biome","temperate coniferous forest biome",595,1039.04819277108,7.20838176395578,57.095313907681,"soil 54.37 -122.62 study 1037","coniferous",28086,385,745.566037735849,4.94542306956529,4.94542306956529
"187",54.37,-122.62,"1037.SBS1.OM2C0.ORG",TRUE,45732,NA,"study 1037",780,"soil metagenome","temperate coniferous forest biome","podzol","soil","biome","terrestrial biome","forest biome","coniferous forest biome","temperate coniferous forest biome",703,1024.79838709677,7.4324070674135,54.77111654088,"soil 54.37 -122.62 study 1037","coniferous",28086,467,786,5.04055077891921,5.04055077891921
"188",54.37,-122.62,"1037.SBS1.REF.MIN",TRUE,55472,NA,"study 1037",780,"soil metagenome","temperate coniferous forest biome","podzol","soil","biome","terrestrial biome","forest biome","coniferous forest biome","temperate coniferous forest biome",636,1060.77570093458,7.22747356526141,54.263000185244,"soil 54.37 -122.62 study 1037","coniferous",28086,390,709.72131147541,4.91432991748499,4.91432991748499
"189",54.37,-122.62,"1037.SBS1.REF.ORG",TRUE,45636,NA,"study 1037",780,"soil metagenome","temperate coniferous forest biome","podzol","soil","biome","terrestrial biome","forest biome","coniferous forest biome","temperate coniferous forest biome",711,1040.96062992126,7.56590513520004,58.607214643631,"soil 54.37 -122.62 study 1037","coniferous",28086,460,791.265060240964,5.04480274102748,5.04480274102748
"190",54.62,-126.3,"1037.SBS2.OM2C0.MIN",TRUE,78803,NA,"study 1037",1100,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",707,1232.02608695652,7.19910672238709,66.347541044558,"soil 54.62 -126.3 study 1037","grassland",26643,434,808.72972972973,4.85866431919134,4.85866431919134
"191",54.62,-126.3,"1037.SBS2.OM2C0.ORG",TRUE,26238,NA,"study 1037",1100,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",695,976.073529411765,7.17342461792158,51.808871054324,"soil 54.62 -126.3 study 1037","grassland",26643,451,820.733333333333,4.8376401822957,4.8376401822957
"192",54.62,-126.3,"1037.SBS2.REF.MIN",TRUE,75205,NA,"study 1037",1100,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",654,1056.93269230769,7.4734559531985,62.478351004782,"soil 54.62 -126.3 study 1037","grassland",26643,425,838.114754098361,5.00337925830977,5.00337925830977
"193",54.62,-126.3,"1037.SBS2.REF.ORG",TRUE,58519,NA,"study 1037",1100,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",589,962.8,6.63161598203051,52.815228466156,"soil 54.62 -126.3 study 1037","grassland",26643,373,617.897058823529,4.44775934138062,4.44775934138062
"194",52.32,-121.92,"1037.SBS3.OM2C0.MIN",TRUE,54987,NA,"study 1037",1050,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",789,1443.88888888889,7.5638645036281,69.372192480052,"soil 52.32 -121.92 study 1037","grassland",25138,484,901.413793103448,5.10980141680186,5.10980141680186
"195",52.32,-121.92,"1037.SBS3.OM2C0.ORG",TRUE,41398,NA,"study 1037",1050,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",939,1505.16556291391,8.39678022721103,67.3894125507011,"soil 52.32 -121.92 study 1037","grassland",25138,635,1281.2,5.70693631978823,5.70693631978823
"196",52.32,-121.92,"1037.SBS3.REF.MIN",TRUE,38722,NA,"study 1037",1050,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",1144,2017.91787439614,8.59274374879472,98.83720886141,"soil 52.32 -121.92 study 1037","grassland",25138,670,1431.7247706422,5.73458364288303,5.73458364288303
"197",52.32,-121.92,"1037.SBS3.REF.ORG",TRUE,54249,NA,"study 1037",1050,"soil metagenome","temperate grassland biome","luvisol","soil","biome","terrestrial biome","grassland biome","temperate grassland biome","",992,1765.52027027027,8.41952743309763,77.021271216794,"soil 52.32 -121.92 study 1037","grassland",25138,627,1135.75925925926,5.68609153995568,5.68609153995568
"198",18.13,-66.93,"1043.Tabonuco.26C.Wood.TP1.04",TRUE,75831,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",457,782.444444444444,6.40625598081223,42.02751474173,"soil 18.13 -66.93 study 1043","broadleaf",24669,307,613.025641025641,4.37661605216555,4.37661605216555
"199",18.13,-66.93,"1043.Tabonuco.26C.Wood.TP1.03",TRUE,110480,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",449,660.985915492958,6.53523206543877,43.77809074899,"soil 18.13 -66.93 study 1043","broadleaf",24669,311,537.95652173913,4.44275145679398,4.44275145679398
"200",18.13,-66.93,"1043.Tabonuco.26C.Wood.TP1.02",TRUE,37661,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",396,617.8125,5.95728481643291,37.921616533175,"soil 18.13 -66.93 study 1043","broadleaf",24669,273,418.2,4.11150997104555,4.11150997104555
"201",18.13,-66.93,"1043.Tabonuco.26C.Wood.TP1.01",TRUE,88605,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",441,698.359375,6.54966788358031,42.98646897803,"soil 18.13 -66.93 study 1043","broadleaf",24669,288,455.553191489362,4.41609990519736,4.41609990519736
"202",18.13,-66.93,"1043.Tabonuco.26C.Start.T0.04",TRUE,66769,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",484,729.523255813954,6.68963082570058,53.268675562745,"soil 18.13 -66.93 study 1043","broadleaf",24669,325,573.06,4.5689837462247,4.5689837462247
"203",18.13,-66.93,"1043.Tabonuco.26C.Start.T0.03",TRUE,77081,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",388,580.238805970149,6.03276187859538,44.989199888392,"soil 18.13 -66.93 study 1043","broadleaf",24669,292,584.116279069767,4.19807546491314,4.19807546491314
"204",18.13,-66.93,"1043.Tabonuco.26C.Control.TP1.04",TRUE,74977,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",418,675.878787878788,5.80655428243735,43.988021825535,"soil 18.13 -66.93 study 1043","broadleaf",24669,255,481.621621621622,3.93453151487311,3.93453151487311
"205",18.13,-66.93,"1043.Tabonuco.26C.Control.TP1.02",TRUE,53408,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",471,789.223880597015,6.37809472674651,47.133557854071,"soil 18.13 -66.93 study 1043","broadleaf",24669,311,576.222222222222,4.32117659304017,4.32117659304017
"206",18.13,-66.93,"1043.Tabonuco.26C.Control.TP1.01",TRUE,74797,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",409,767.4375,5.78975348744594,42.966944984491,"soil 18.13 -66.93 study 1043","broadleaf",24669,273,524.783783783784,3.97714078049645,3.97714078049645
"207",18.13,-66.93,"1043.Tabonuco.26C.BC.TP1.04",TRUE,88974,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",469,670.658227848101,6.63004344567434,46.241451926343,"soil 18.13 -66.93 study 1043","broadleaf",24669,325,501.949152542373,4.55082354421314,4.55082354421314
"208",18.13,-66.93,"1043.Tabonuco.26C.BC.TP1.03",TRUE,92230,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",501,776.131578947368,6.69644545782529,50.178695317474,"soil 18.13 -66.93 study 1043","broadleaf",24669,332,546.2,4.54638870742986,4.54638870742986
"209",18.13,-66.93,"1043.Tabonuco.26C.BC.TP1.02",TRUE,49157,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",484,710.136363636364,6.49670670944123,49.252220601024,"soil 18.13 -66.93 study 1043","broadleaf",24669,310,502.519230769231,4.39949293599304,4.39949293599304
"210",18.13,-66.93,"1043.Tabonuco.26C.BC.TP1.01",TRUE,83767,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",541,828.602409638554,6.99006176023319,52.569618508519,"soil 18.13 -66.93 study 1043","broadleaf",24669,350,556.684210526316,4.69790081516012,4.69790081516012
"211",18.13,-66.93,"1043.Tabonuco.20C.Wood.TP1.04",TRUE,74458,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",467,740.625,6.26614874791918,46.573235898587,"soil 18.13 -66.93 study 1043","broadleaf",24669,290,455.877551020408,4.25106675198139,4.25106675198139
"212",18.13,-66.93,"1043.Tabonuco.20C.Wood.TP1.03",TRUE,68654,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",488,772.038461538461,6.48845966072479,49.605262609171,"soil 18.13 -66.93 study 1043","broadleaf",24669,310,497.115384615385,4.43434940524637,4.43434940524637
"213",18.13,-66.93,"1043.Tabonuco.20C.Wood.TP1.02",TRUE,73416,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",484,757.373333333333,6.725339289332,47.133172541587,"soil 18.13 -66.93 study 1043","broadleaf",24669,324,534.849056603774,4.53240442692515,4.53240442692515
"214",18.13,-66.93,"1043.Tabonuco.20C.Wood.TP1.01",TRUE,53060,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",466,784.553846153846,6.37196926437512,49.2563628504035,"soil 18.13 -66.93 study 1043","broadleaf",24669,313,623.837209302326,4.35995845554878,4.35995845554878
"215",18.13,-66.93,"1043.Tabonuco.20C.Start.T0.02",TRUE,91098,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",380,642.888888888889,5.96387517899366,44.319696428024,"soil 18.13 -66.93 study 1043","broadleaf",24669,247,465.903225806452,4.10534265937803,4.10534265937803
"216",18.13,-66.93,"1043.Tabonuco.20C.Start.T0.01",TRUE,85403,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",399,588,6.14081372087881,45.584312027108,"soil 18.13 -66.93 study 1043","broadleaf",24669,266,490.078947368421,4.20593794817351,4.20593794817351
"217",18.13,-66.93,"1043.Tabonuco.20C.Control.TP1.04",TRUE,54848,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",373,684.25,5.65899293591597,39.721761846605,"soil 18.13 -66.93 study 1043","broadleaf",24669,251,409.666666666667,3.84825716402418,3.84825716402418
"218",18.13,-66.93,"1043.Tabonuco.20C.Control.TP1.03",TRUE,66258,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",457,674.3875,6.33851937028039,46.198510091886,"soil 18.13 -66.93 study 1043","broadleaf",24669,316,557.557692307692,4.30721475484716,4.30721475484716
"219",18.13,-66.93,"1043.Tabonuco.20C.Control.TP1.02",TRUE,66544,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",509,764,6.82780801027732,50.417704833021,"soil 18.13 -66.93 study 1043","broadleaf",24669,352,562.338709677419,4.65345781222335,4.65345781222335
"220",18.13,-66.93,"1043.Tabonuco.20C.BC.TP1.04",TRUE,83848,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",438,723.35593220339,6.24521127637055,44.20762263647,"soil 18.13 -66.93 study 1043","broadleaf",24669,284,483.565217391304,4.23289175566387,4.23289175566387
"221",18.13,-66.93,"1043.Tabonuco.20C.BC.TP1.03",TRUE,155154,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",370,634.272727272727,5.51889871795975,38.657907965532,"soil 18.13 -66.93 study 1043","broadleaf",24669,248,526.903225806452,3.76191107415605,3.76191107415605
"222",18.13,-66.93,"1043.Tabonuco.20C.BC.TP1.02",TRUE,63728,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",413,625.542857142857,6.09887754085645,41.169526933956,"soil 18.13 -66.93 study 1043","broadleaf",24669,285,454.529411764706,4.13898610177853,4.13898610177853
"223",18.13,-66.93,"1043.Tabonuco.20C.BC.TP1.01",TRUE,86188,NA,"study 1043",393.15,"soil metagenome","tropical moist broadleaf forest biome","tropical soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",483,822.295774647887,6.53136809641581,49.572341572553,"soil 18.13 -66.93 study 1043","broadleaf",24669,320,564.92,4.37014637698356,4.37014637698356
"224",38.99,-123.07,"1043.Start.Hopland.20C.T0.04",TRUE,91988,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",787,1448.675,7.10010620410672,66.5964521789731,"soil 38.99 -123.07 study 1043","agricultural land",28965,486,870.168539325843,4.78702265103305,4.78702265103305
"225",38.99,-123.07,"1043.Start.Hopland.20C.T0.03",TRUE,87616,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",906,1632.79470198676,7.41999372543631,77.9880247050341,"soil 38.99 -123.07 study 1043","agricultural land",28965,549,1119.66666666667,4.97578477165435,4.97578477165435
"226",38.99,-123.07,"1043.Start.Hopland.14C.T0.02",TRUE,75936,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",814,1435.00729927007,6.96786867012645,68.5484729922081,"soil 38.99 -123.07 study 1043","agricultural land",28965,500,1058.28767123288,4.78000492776898,4.78000492776898
"227",38.99,-123.07,"1043.Start.Hopland.14C.T0.01",TRUE,82083,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",844,1536.57746478873,6.70980700843515,72.4515013447241,"soil 38.99 -123.07 study 1043","agricultural land",28965,502,1043.08333333333,4.47689500580183,4.47689500580183
"228",38.99,-123.07,"1043.Hopland.20C.Wood.TP1.04",TRUE,94463,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",901,1636.20945945946,7.59647543929096,73.3874773905171,"soil 38.99 -123.07 study 1043","agricultural land",28965,552,1104.6,5.16149272184952,5.16149272184952
"229",38.99,-123.07,"1043.Hopland.20C.Wood.TP1.03",TRUE,93553,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",912,1582.85256410256,7.69766836759016,74.2756191378741,"soil 38.99 -123.07 study 1043","agricultural land",28965,534,975.604395604396,5.17416330237321,5.17416330237321
"230",38.99,-123.07,"1043.Hopland.20C.Wood.TP1.02",TRUE,97202,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",818,1500.79032258065,7.28648360482109,69.4902489729791,"soil 38.99 -123.07 study 1043","agricultural land",28965,537,1031.03260869565,4.96440078879509,4.96440078879509
"231",38.99,-123.07,"1043.Hopland.20C.Wood.TP1.01",TRUE,102249,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",803,1505.125,7.36112982615178,68.6832712587741,"soil 38.99 -123.07 study 1043","agricultural land",28965,508,1122.625,4.94199315080962,4.94199315080962
"232",38.99,-123.07,"1043.Hopland.20C.Control.TP1.04",TRUE,74742,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",932,1724.225,7.28571588734414,76.106309114636,"soil 38.99 -123.07 study 1043","agricultural land",28965,550,1261.9125,4.93920915931746,4.93920915931746
"233",38.99,-123.07,"1043.Hopland.20C.Control.TP1.03",TRUE,83416,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",868,1600.78947368421,7.57416746922066,75.1101856998941,"soil 38.99 -123.07 study 1043","agricultural land",28965,536,1048.81914893617,5.09513471010154,5.09513471010154
"234",38.99,-123.07,"1043.Hopland.20C.Control.TP1.02",TRUE,95843,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",876,1635.71830985915,7.33257226051128,73.965124425051,"soil 38.99 -123.07 study 1043","agricultural land",28965,522,1258.98591549296,4.90261982690811,4.90261982690811
"235",38.99,-123.07,"1043.Hopland.20C.Control.TP1.01",TRUE,100663,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",838,1359.475,7.47017117458162,70.9236706520541,"soil 38.99 -123.07 study 1043","agricultural land",28965,537,1054.48314606742,5.07154471937564,5.07154471937564
"236",38.99,-123.07,"1043.Hopland.20C.BC.TP1.04",TRUE,62508,NA,"study 1043",297.44,"soil metagenome","cropland biome","grassland soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",847,1412.95744680851,7.54435151849425,71.2516723114661,"soil 38.99 -123.07 study 1043","agricultural land",28965,507,998.024096385542,4.96965353502788,4.96965353502788
